ticker symbol	DBMS	version	creator	db type	constraints	schema	total ms	start time	end time	host name	no. cores	operating system	file_name
h2	H2 Database Engine	v3.0.5	cmd	client	active - no choice	company	6652	2021-12-14 10:39:33.371930800	2021-12-14 10:39:40.023931900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
h2_emb	H2 Database Engine	v3.0.5	cmd	embedded	active - no choice	company	3044	2021-12-14 10:39:40.717432800	2021-12-14 10:39:43.761931800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
hsqldb	HSQLDB	v3.0.5	cmd	client	active	company	17382	2021-12-14 10:41:19.256431400	2021-12-14 10:41:36.638931800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
hsqldb_emb	HSQLDB	v3.0.5	cmd	embedded	active	company	2848	2021-12-14 10:41:37.341431500	2021-12-14 10:41:40.189431600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
ibmdb2	IBM Db2 Database	v3.0.5	cmd	client	active	company	24020	2021-12-14 10:46:49.310842000	2021-12-14 10:47:13.331341800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
informix	IBM Informix	v3.0.5	cmd	client	active	company	17362	2021-12-14 10:52:43.859842500	2021-12-14 10:53:01.221842800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mariadb	MariaDB Server	v3.0.5	cmd	client	active	company	3688	2021-12-14 10:55:18.942823600	2021-12-14 10:55:22.630823800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mimer	Mimer SQL	v3.0.5	cmd	client	active	company	8091	2021-12-14 10:57:07.524327400	2021-12-14 10:57:15.615825100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
monetdb	MonetDB	v3.0.5	cmd	client	active	company	9435	2021-12-14 10:59:06.177327600	2021-12-14 10:59:15.612823500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mysql	MySQL Database	v3.0.5	cmd	client	active	company	6409	2021-12-14 11:00:25.436823200	2021-12-14 11:00:31.845824200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mysql_trino	MySQL Database	v3.0.5	cmd	trino	active - no choice	company	434160	2021-12-14 11:02:19.925823500	2021-12-14 11:09:34.086325300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
omnisci	OmniSciDB	v3.0.5	cmd	client	active - no choice	company	37162	2021-12-14 11:11:52.453823300	2021-12-14 11:12:29.615903500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
oracle	Oracle Database	v3.0.5	cmd	client	active	company	13685	2021-12-14 11:13:41.955403500	2021-12-14 11:13:55.641402900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
oracle_trino	Oracle Database	v3.0.5	cmd	trino	active - no choice	company	301071	2021-12-14 11:15:51.676904500	2021-12-14 11:20:52.748404600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
percona	Percona Server for MySQL	v3.0.5	cmd	client	active	company	6670	2021-12-14 11:23:12.325403700	2021-12-14 11:23:18.996403100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
postgresql	PostgreSQL	v3.0.5	cmd	client	active	company	4086	2021-12-14 11:23:59.939904400	2021-12-14 11:24:04.026405000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
postgresql_trino	PostgreSQL	v3.0.5	cmd	trino	active - no choice	company	462474	2021-12-14 11:25:21.370403100	2021-12-14 11:33:03.844403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
sqlite	SQLite	v3.0.5	cmd	embedded	active - no choice	company	3672	2021-12-14 11:33:04.573903200	2021-12-14 11:33:08.246404700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
sqlserver	MS SQL Server	v3.0.5	cmd	client	active	company	5262	2021-12-14 11:33:46.471403100	2021-12-14 11:33:51.733904000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
sqlserver_trino	MS SQL Server	v3.0.5	cmd	trino	active - no choice	company	674708	2021-12-14 11:35:09.597902900	2021-12-14 11:46:24.306403400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
timescale	TimescaleDB	v3.0.5	cmd	client	active	company	4168	2021-12-14 11:48:19.260903400	2021-12-14 11:48:23.429403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
yugabyte	YugabyteDB	v3.0.5	cmd	client	active	company	13124	2021-12-14 11:51:02.591403000	2021-12-14 11:51:15.715404000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
agens	AgensGraph	v3.0.5	cmd	client	inactive	company	3894	2021-12-14 11:51:52.627403000	2021-12-14 11:51:56.521903700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
cubrid	CUBRID	v3.0.5	cmd	client	inactive	company	6558	2021-12-14 11:52:33.447403000	2021-12-14 11:52:40.005404800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
derby	Apache Derby	v3.0.5	cmd	client	inactive	company	15232	2021-12-14 11:53:29.569403400	2021-12-14 11:53:44.801457200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
derby_emb	Apache Derby	v3.0.5	cmd	embedded	inactive	company	15866	2021-12-14 11:53:45.503903700	2021-12-14 11:54:01.369904200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
exasol	Exasol	v3.0.5	cmd	client	inactive	company	4191	2021-12-14 11:56:09.835404000	2021-12-14 11:56:14.026904400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
firebird	Firebird	v3.0.5	cmd	client	inactive	company	72177	2021-12-14 11:57:06.353402600	2021-12-14 11:58:18.530403700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
hsqldb	HSQLDB	v3.0.5	cmd	client	inactive	company	17618	2021-12-14 11:58:57.825403200	2021-12-14 11:59:15.443906800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
ibmdb2	IBM Db2 Database	v3.0.5	cmd	client	inactive	company	24325	2021-12-14 12:04:24.645903300	2021-12-14 12:04:48.971403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
informix	IBM Informix	v3.0.5	cmd	client	inactive	company	17354	2021-12-14 12:08:44.178902900	2021-12-14 12:09:01.532903600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mariadb	MariaDB Server	v3.0.5	cmd	client	inactive	company	6954	2021-12-14 12:09:48.827403000	2021-12-14 12:09:55.781903700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mimer	Mimer SQL	v3.0.5	cmd	client	inactive	company	8668	2021-12-14 12:10:33.396479800	2021-12-14 12:10:42.064980900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
monetdb	MonetDB	v3.0.5	cmd	client	inactive	company	8120	2021-12-14 12:10:54.764480800	2021-12-14 12:11:02.884981200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
mysql	MySQL Database	v3.0.5	cmd	client	inactive	company	18404	2021-12-14 12:12:12.175481400	2021-12-14 12:12:30.579980200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
oracle	Oracle Database	v3.0.5	cmd	client	inactive	company	16041	2021-12-14 12:13:41.632980000	2021-12-14 12:13:57.674480900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
percona	Percona Server for MySQL	v3.0.5	cmd	client	inactive	company	18428	2021-12-14 12:15:11.756980700	2021-12-14 12:15:30.184981700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
postgresql	PostgreSQL	v3.0.5	cmd	client	inactive	company	3705	2021-12-14 12:16:09.088980600	2021-12-14 12:16:12.794481100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
sqlserver	MS SQL Server	v3.0.5	cmd	client	inactive	company	5182	2021-12-14 12:16:50.554981200	2021-12-14 12:16:55.737980600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
timescale	TimescaleDB	v3.0.5	cmd	client	inactive	company	3917	2021-12-14 12:17:37.860980700	2021-12-14 12:17:41.777981300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
yugabyte	YugabyteDB	v3.0.5	cmd	client	inactive	company	13323	2021-12-14 12:18:18.285981600	2021-12-14 12:18:31.609481200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.5_win10
agens	AgensGraph	v3.0.4	cmd	client	active	company	3854	2021-10-28 21:18:42.021404900	2021-10-28 21:18:45.875983400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
cockroach	CockroachDB	v3.0.4	cmd	client	active - no choice	company	6124	2021-10-28 21:20:39.557671700	2021-10-28 21:20:45.681757300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
cratedb	CrateDB	v3.0.4	cmd	client	active - no choice	company	6259	2021-10-28 21:22:39.668989200	2021-10-28 21:22:45.928061700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
cubrid	CUBRID	v3.0.4	cmd	client	active	company	6310	2021-10-28 21:24:28.964443700	2021-10-28 21:24:35.274758400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
derby	Apache Derby	v3.0.4	cmd	client	active	company	17110	2021-10-28 21:26:33.313574800	2021-10-28 21:26:50.423959100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
derby_emb	Apache Derby	v3.0.4	cmd	embedded	active	company	15816	2021-10-28 21:26:51.231457000	2021-10-28 21:27:07.047619700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
exasol	Exasol	v3.0.4	cmd	client	active	company	4073	2021-10-28 21:31:52.438506800	2021-10-28 21:31:56.511842800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
firebird	Firebird	v3.0.4	cmd	client	active	company	93557	2021-10-28 21:34:15.204427300	2021-10-28 21:35:48.762190600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
h2	H2 Database Engine	v3.0.4	cmd	client	active - no choice	company	7051	2021-10-28 21:37:13.834679900	2021-10-28 21:37:20.886533800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
h2_emb	H2 Database Engine	v3.0.4	cmd	embedded	active - no choice	company	3701	2021-10-28 21:37:21.641053300	2021-10-28 21:37:25.342212800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
hsqldb	HSQLDB	v3.0.4	cmd	client	active	company	17996	2021-10-28 21:39:10.485012000	2021-10-28 21:39:28.481707500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
hsqldb_emb	HSQLDB	v3.0.4	cmd	embedded	active	company	2749	2021-10-28 21:39:29.218706400	2021-10-28 21:39:31.967708300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
ibmdb2	IBM Db2 Database	v3.0.4	cmd	client	active	company	30635	2021-10-28 21:46:55.776162600	2021-10-28 21:47:26.411300200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
informix	IBM Informix	v3.0.4	cmd	client	active	company	18961	2021-10-28 21:53:00.296121000	2021-10-28 21:53:19.258067400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mariadb	MariaDB Server	v3.0.4	cmd	client	active	company	3789	2021-10-28 21:55:37.422053500	2021-10-28 21:55:41.211769100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mimer	Mimer SQL	v3.0.4	cmd	client	active	company	9009	2021-10-28 21:57:29.401869500	2021-10-28 21:57:38.411369300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
monetdb	MonetDB	v3.0.4	cmd	client	active	company	9636	2021-10-28 21:59:29.638679800	2021-10-28 21:59:39.274787800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mysql	MySQL Database	v3.0.4	cmd	client	active	company	7995	2021-10-28 22:02:15.666536100	2021-10-28 22:02:23.661754200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mysql_trino	MySQL Database	v3.0.4	cmd	trino	active - no choice	company	494563	2021-10-28 22:06:08.614097000	2021-10-28 22:14:23.177705200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
omnisci	OmniSciDB	v3.0.4	cmd	client	active - no choice	company	38203	2021-10-28 22:16:41.892280100	2021-10-28 22:17:20.096035500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
oracle	Oracle Database	v3.0.4	cmd	client	active	company	12803	2021-10-28 22:23:20.188592400	2021-10-28 22:23:32.991969300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
oracle_trino	Oracle Database	v3.0.4	cmd	trino	active - no choice	company	276224	2021-10-28 22:25:31.289230400	2021-10-28 22:30:07.513673300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
percona	Percona Server for MySQL	v3.0.4	cmd	client	active	company	8695	2021-10-28 22:32:33.818639600	2021-10-28 22:32:42.514101400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
postgresql	PostgreSQL	v3.0.4	cmd	client	active	company	3929	2021-10-28 22:34:40.147353200	2021-10-28 22:34:44.077351500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
postgresql_trino	PostgreSQL	v3.0.4	cmd	trino	active - no choice	company	435245	2021-10-28 22:36:03.368369200	2021-10-28 22:43:18.614112400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
sqlite	SQLite	v3.0.4	cmd	embedded	active - no choice	company	4520	2021-10-28 22:43:19.422111100	2021-10-28 22:43:23.942892100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
sqlserver	MS SQL Server	v3.0.4	cmd	client	active	company	5476	2021-10-28 22:44:30.358243400	2021-10-28 22:44:35.835242800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
sqlserver_trino	MS SQL Server	v3.0.4	cmd	trino	active - no choice	company	723315	2021-10-28 22:45:55.682298000	2021-10-28 22:57:58.997517400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
timescale	TimescaleDB	v3.0.4	cmd	client	active	company	4107	2021-10-28 22:59:44.637334300	2021-10-28 22:59:48.744618000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
yugabyte	YugabyteDB	v3.0.4	cmd	client	active	company	13142	2021-10-28 23:04:05.769357100	2021-10-28 23:04:18.911692700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
agens	AgensGraph	v3.0.4	cmd	client	inactive	company	3845	2021-10-28 23:04:56.658492600	2021-10-28 23:05:00.503826600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
cubrid	CUBRID	v3.0.4	cmd	client	inactive	company	6641	2021-10-28 23:05:38.503758900	2021-10-28 23:05:45.145228400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
derby	Apache Derby	v3.0.4	cmd	client	inactive	company	16444	2021-10-28 23:06:35.823717400	2021-10-28 23:06:52.268052700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
derby_emb	Apache Derby	v3.0.4	cmd	embedded	inactive	company	18008	2021-10-28 23:06:53.039553700	2021-10-28 23:07:11.048224700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
exasol	Exasol	v3.0.4	cmd	client	inactive	company	4269	2021-10-28 23:09:21.097652200	2021-10-28 23:09:25.366918500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
firebird	Firebird	v3.0.4	cmd	client	inactive	company	66556	2021-10-28 23:10:18.568010200	2021-10-28 23:11:25.124704900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
hsqldb	HSQLDB	v3.0.4	cmd	client	inactive	company	20014	2021-10-28 23:12:05.666780700	2021-10-28 23:12:25.680790300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
ibmdb2	IBM Db2 Database	v3.0.4	cmd	client	inactive	company	31671	2021-10-28 23:17:34.582056700	2021-10-28 23:18:06.253122200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
informix	IBM Informix	v3.0.4	cmd	client	inactive	company	19224	2021-10-28 23:22:02.442580600	2021-10-28 23:22:21.667536100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mariadb	MariaDB Server	v3.0.4	cmd	client	inactive	company	7019	2021-10-28 23:23:09.512665900	2021-10-28 23:23:16.532253500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mimer	Mimer SQL	v3.0.4	cmd	client	inactive	company	9815	2021-10-28 23:23:55.661863300	2021-10-28 23:24:05.477259500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
monetdb	MonetDB	v3.0.4	cmd	client	inactive	company	8492	2021-10-28 23:24:18.852417700	2021-10-28 23:24:27.344781000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
mysql	MySQL Database	v3.0.4	cmd	client	inactive	company	19459	2021-10-28 23:25:37.563721300	2021-10-28 23:25:57.022830600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
oracle	Oracle Database	v3.0.4	cmd	client	inactive	company	16086	2021-10-28 23:27:08.918238400	2021-10-28 23:27:25.004526500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
percona	Percona Server for MySQL	v3.0.4	cmd	client	inactive	company	19694	2021-10-28 23:28:37.343755800	2021-10-28 23:28:57.038686900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
postgresql	PostgreSQL	v3.0.4	cmd	client	inactive	company	3797	2021-10-28 23:29:37.971942600	2021-10-28 23:29:41.769594800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
sqlserver	MS SQL Server	v3.0.4	cmd	client	inactive	company	5477	2021-10-28 23:30:20.371306100	2021-10-28 23:30:25.848880800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
timescale	TimescaleDB	v3.0.4	cmd	client	inactive	company	3897	2021-10-28 23:31:08.285510400	2021-10-28 23:31:12.183176000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
yugabyte	YugabyteDB	v3.0.4	cmd	client	inactive	company	13030	2021-10-28 23:31:49.336422900	2021-10-28 23:32:02.366596800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.4_win10
